date,commodity,market,modal_price,pct_change,zscore,streak_length,anomaly_flag,anomaly_type,anomaly_score,observation_count,anomaly_status,explanation
2025-03-31,Green Chilli,Navsari,4000.0,-15.79,0.32,1,False,none,0.0,199,ok,No unusual price behaviour detected.
2025-04-01,Green Chilli,Navsari,4750.0,18.75,1.97,1,False,none,0.0,200,ok,No unusual price behaviour detected.
2025-04-02,Green Chilli,Navsari,4250.0,-10.53,0.41,1,False,none,0.0,201,ok,No unusual price behaviour detected.
2025-04-03,Green Chilli,Navsari,4500.0,5.88,0.75,1,False,none,0.0,202,ok,No unusual price behaviour detected.
2025-04-04,Green Chilli,Navsari,5000.0,11.11,1.82,1,False,none,0.0,203,ok,No unusual price behaviour detected.
2025-04-05,Green Chilli,Navsari,4500.0,-10.0,0.09,1,False,none,0.0,204,ok,No unusual price behaviour detected.
2025-04-06,Green Chilli,Navsari,3500.0,-22.22,-3.08,1,False,none,0.0,205,ok,No unusual price behaviour detected.
2025-04-07,Green Chilli,Navsari,3500.0,0.0,-1.72,2,False,none,0.0,206,ok,No unusual price behaviour detected.
2025-04-08,Green Chilli,Navsari,4250.0,21.43,-0.06,1,False,none,0.0,207,ok,No unusual price behaviour detected.
2025-04-09,Green Chilli,Navsari,4500.0,5.88,0.52,1,False,none,0.0,208,ok,No unusual price behaviour detected.
2025-04-10,Green Chilli,Navsari,3750.0,-16.67,-0.89,1,False,none,0.0,209,ok,No unusual price behaviour detected.
2025-04-11,Green Chilli,Navsari,4250.0,13.33,0.19,1,False,none,0.0,210,ok,No unusual price behaviour detected.
2025-04-12,Green Chilli,Navsari,4750.0,11.76,1.61,1,False,none,0.0,211,ok,No unusual price behaviour detected.
2025-04-14,Green Chilli,Navsari,4500.0,-5.26,0.87,1,False,none,0.0,212,ok,No unusual price behaviour detected.
2025-04-15,Green Chilli,Navsari,4000.0,-11.11,-0.48,1,False,none,0.0,213,ok,No unusual price behaviour detected.
2025-04-16,Green Chilli,Navsari,3250.0,-18.75,-3.08,1,False,none,0.0,214,ok,No unusual price behaviour detected.
2025-04-17,Green Chilli,Navsari,3500.0,7.69,-1.24,1,False,none,0.0,215,ok,No unusual price behaviour detected.
2025-04-18,Green Chilli,Navsari,3500.0,0.0,-0.93,2,False,none,0.0,216,ok,No unusual price behaviour detected.
2025-04-19,Green Chilli,Navsari,3250.0,-7.14,-1.26,1,False,none,0.0,217,ok,No unusual price behaviour detected.
2025-04-20,Green Chilli,Navsari,3250.0,0.0,-0.94,2,False,none,0.0,218,ok,No unusual price behaviour detected.
2025-04-21,Green Chilli,Navsari,3000.0,-7.69,-1.28,1,False,none,0.0,219,ok,No unusual price behaviour detected.
2025-04-22,Green Chilli,Navsari,3000.0,0.0,-1.23,2,False,none,0.0,220,ok,No unusual price behaviour detected.
2025-04-23,Green Chilli,Navsari,3250.0,8.33,0.0,1,False,none,0.0,221,ok,No unusual price behaviour detected.
2025-04-24,Green Chilli,Navsari,2750.0,-15.38,-2.45,1,False,none,0.0,222,ok,No unusual price behaviour detected.
2025-04-25,Green Chilli,Navsari,3500.0,27.27,1.46,1,False,none,0.0,223,ok,No unusual price behaviour detected.
2025-04-26,Green Chilli,Navsari,3000.0,-14.29,-0.59,1,False,none,0.0,224,ok,No unusual price behaviour detected.
2025-04-27,Green Chilli,Navsari,3250.0,8.33,0.59,1,False,none,0.0,225,ok,No unusual price behaviour detected.
2025-04-28,Green Chilli,Navsari,3250.0,0.0,0.59,2,False,none,0.0,226,ok,No unusual price behaviour detected.
2025-04-29,Green Chilli,Navsari,4125.0,26.92,4.03,1,True,statistical_outlier,40.0,227,ok,Anomaly detected: price is far outside its recent normal range.
2025-04-30,Green Chilli,Navsari,4000.0,-3.03,1.61,1,False,none,0.0,228,ok,No unusual price behaviour detected.
2025-05-01,Green Chilli,Navsari,6125.0,53.12,5.39,1,True,"price_spike,statistical_outlier",85.0,229,ok,Anomaly detected: price jumped 53.1% in a single day; price is far outside its recent normal range.
2025-05-02,Green Chilli,Navsari,6125.0,0.0,2.09,2,False,none,0.0,230,ok,No unusual price behaviour detected.
2025-05-03,Green Chilli,Navsari,4000.0,-34.69,-0.2,1,False,none,0.0,231,ok,No unusual price behaviour detected.
2025-05-04,Green Chilli,Navsari,3250.0,-18.75,-0.95,1,False,none,0.0,232,ok,No unusual price behaviour detected.
2025-05-05,Green Chilli,Navsari,3500.0,7.69,-0.74,1,False,none,0.0,233,ok,No unusual price behaviour detected.
2025-05-06,Green Chilli,Navsari,3500.0,0.0,-0.8,2,False,none,0.0,234,ok,No unusual price behaviour detected.
2025-05-07,Green Chilli,Navsari,3250.0,-7.14,-0.89,1,False,none,0.0,235,ok,No unusual price behaviour detected.
2025-05-08,Green Chilli,Navsari,3750.0,15.38,-0.38,1,False,none,0.0,236,ok,No unusual price behaviour detected.
2025-05-09,Green Chilli,Navsari,4000.0,6.67,0.09,1,False,none,0.0,237,ok,No unusual price behaviour detected.
2025-05-10,Green Chilli,Navsari,3750.0,-6.25,0.45,1,False,none,0.0,238,ok,No unusual price behaviour detected.
2025-05-11,Green Chilli,Navsari,3250.0,-13.33,-1.16,1,False,none,0.0,239,ok,No unusual price behaviour detected.
2025-05-12,Green Chilli,Navsari,3500.0,7.69,-0.26,1,False,none,0.0,240,ok,No unusual price behaviour detected.
2025-05-13,Green Chilli,Navsari,3750.0,7.14,0.64,1,False,none,0.0,241,ok,No unusual price behaviour detected.
2025-05-14,Green Chilli,Navsari,3500.0,-6.67,-0.38,1,False,none,0.0,242,ok,No unusual price behaviour detected.
2025-05-15,Green Chilli,Navsari,3500.0,0.0,-0.59,2,False,none,0.0,243,ok,No unusual price behaviour detected.
2025-05-16,Green Chilli,Navsari,3750.0,7.14,0.59,1,False,none,0.0,244,ok,No unusual price behaviour detected.
2025-05-17,Green Chilli,Navsari,4000.0,6.67,2.27,1,False,none,0.0,245,ok,No unusual price behaviour detected.
2025-05-18,Green Chilli,Navsari,4000.0,0.0,1.61,2,False,none,0.0,246,ok,No unusual price behaviour detected.
2025-05-19,Green Chilli,Navsari,4000.0,0.0,1.27,3,False,none,0.0,247,ok,No unusual price behaviour detected.
2025-05-20,Green Chilli,Navsari,4500.0,12.5,3.18,1,False,none,0.0,248,ok,No unusual price behaviour detected.
2025-05-21,Green Chilli,Navsari,4000.0,-11.11,0.31,1,False,none,0.0,249,ok,No unusual price behaviour detected.
2025-05-22,Green Chilli,Navsari,4000.0,0.0,0.12,2,False,none,0.0,250,ok,No unusual price behaviour detected.
2025-05-23,Green Chilli,Navsari,4250.0,6.25,0.95,1,False,none,0.0,251,ok,No unusual price behaviour detected.
2025-05-24,Green Chilli,Navsari,3750.0,-11.76,-1.82,1,False,none,0.0,252,ok,No unusual price behaviour detected.
2025-05-25,Green Chilli,Navsari,4125.0,10.0,0.23,1,False,none,0.0,253,ok,No unusual price behaviour detected.
2025-05-26,Green Chilli,Navsari,4125.0,0.0,0.15,2,False,none,0.0,254,ok,No unusual price behaviour detected.
2025-05-27,Green Chilli,Navsari,3750.0,-9.09,-1.53,1,False,none,0.0,255,ok,No unusual price behaviour detected.
2025-05-28,Green Chilli,Navsari,3250.0,-13.33,-3.93,1,False,none,0.0,256,ok,No unusual price behaviour detected.
2025-05-29,Green Chilli,Navsari,4500.0,38.46,1.78,1,False,none,0.0,257,ok,No unusual price behaviour detected.
2025-05-30,Green Chilli,Navsari,3250.0,-27.78,-1.73,1,False,none,0.0,258,ok,No unusual price behaviour detected.
2025-05-31,Green Chilli,Navsari,3250.0,0.0,-1.22,2,False,none,0.0,259,ok,No unusual price behaviour detected.
2025-06-01,Green Chilli,Navsari,3000.0,-7.69,-1.46,1,False,none,0.0,260,ok,No unusual price behaviour detected.
2025-06-02,Green Chilli,Navsari,3250.0,8.33,-0.61,1,False,none,0.0,261,ok,No unusual price behaviour detected.
2025-06-03,Green Chilli,Navsari,2750.0,-15.38,-1.4,1,False,none,0.0,262,ok,No unusual price behaviour detected.
2025-06-04,Green Chilli,Navsari,4000.0,45.45,1.23,1,False,none,0.0,263,ok,No unusual price behaviour detected.
2025-06-05,Green Chilli,Navsari,4250.0,6.25,1.35,1,False,none,0.0,264,ok,No unusual price behaviour detected.
2025-06-06,Green Chilli,Navsari,3750.0,-11.76,0.66,1,False,none,0.0,265,ok,No unusual price behaviour detected.
2025-06-07,Green Chilli,Navsari,3500.0,-6.67,0.07,1,False,none,0.0,266,ok,No unusual price behaviour detected.
2025-06-08,Green Chilli,Navsari,3500.0,0.0,0.0,2,False,none,0.0,267,ok,No unusual price behaviour detected.
2025-06-09,Green Chilli,Navsari,3500.0,0.0,-0.14,3,False,none,0.0,268,ok,No unusual price behaviour detected.
2025-06-10,Green Chilli,Navsari,3500.0,0.0,-0.23,4,False,none,0.0,269,ok,No unusual price behaviour detected.
2025-06-11,Green Chilli,Navsari,3750.0,7.14,0.12,1,False,none,0.0,270,ok,No unusual price behaviour detected.
2025-06-12,Green Chilli,Navsari,3750.0,0.0,0.26,2,False,none,0.0,271,ok,No unusual price behaviour detected.
2025-06-13,Green Chilli,Navsari,3750.0,0.0,1.07,3,False,none,0.0,272,ok,No unusual price behaviour detected.
2025-06-14,Green Chilli,Navsari,3750.0,0.0,1.07,4,False,none,0.0,273,ok,No unusual price behaviour detected.
2025-06-15,Green Chilli,Navsari,3750.0,0.0,0.8,5,False,none,0.0,274,ok,No unusual price behaviour detected.
2025-06-16,Green Chilli,Navsari,3750.0,0.0,0.59,6,False,none,0.0,275,ok,No unusual price behaviour detected.
2025-06-17,Green Chilli,Navsari,4250.0,13.33,5.67,1,True,statistical_outlier,40.0,276,ok,Anomaly detected: price is far outside its recent normal range.
2025-06-18,Green Chilli,Navsari,3750.0,-11.76,-0.38,1,False,none,0.0,277,ok,No unusual price behaviour detected.
2025-06-19,Green Chilli,Navsari,3750.0,0.0,-0.38,2,False,none,0.0,278,ok,No unusual price behaviour detected.
2025-06-20,Green Chilli,Navsari,3750.0,0.0,-0.38,3,False,none,0.0,279,ok,No unusual price behaviour detected.
2025-06-21,Green Chilli,Navsari,3750.0,0.0,-0.38,4,False,none,0.0,280,ok,No unusual price behaviour detected.
2025-06-22,Green Chilli,Navsari,3000.0,-20.0,-4.35,1,True,statistical_outlier,40.0,281,ok,Anomaly detected: price is far outside its recent normal range.
2025-06-23,Green Chilli,Navsari,2750.0,-8.33,-2.63,1,False,none,0.0,282,ok,No unusual price behaviour detected.
2025-06-24,Green Chilli,Navsari,3750.0,36.36,0.35,1,False,none,0.0,283,ok,No unusual price behaviour detected.
2025-06-25,Green Chilli,Navsari,3750.0,0.0,0.58,2,False,none,0.0,284,ok,No unusual price behaviour detected.
2025-06-26,Green Chilli,Navsari,3750.0,0.0,0.58,3,False,none,0.0,285,ok,No unusual price behaviour detected.
2025-06-27,Green Chilli,Navsari,4000.0,6.67,1.15,1,False,none,0.0,286,ok,No unusual price behaviour detected.
2025-06-28,Green Chilli,Navsari,4750.0,18.75,2.61,1,False,none,0.0,287,ok,No unusual price behaviour detected.
2025-06-29,Green Chilli,Navsari,3750.0,-21.05,0.11,1,False,none,0.0,288,ok,No unusual price behaviour detected.
2025-06-30,Green Chilli,Navsari,3750.0,0.0,-0.06,2,False,none,0.0,289,ok,No unusual price behaviour detected.
2025-07-01,Green Chilli,Navsari,3750.0,0.0,-0.48,3,False,none,0.0,290,ok,No unusual price behaviour detected.
2025-07-02,Green Chilli,Navsari,4500.0,20.0,1.53,1,False,none,0.0,291,ok,No unusual price behaviour detected.
2025-07-03,Green Chilli,Navsari,4250.0,-5.56,0.51,1,False,none,0.0,292,ok,No unusual price behaviour detected.
2025-07-04,Green Chilli,Navsari,4500.0,5.88,0.97,1,False,none,0.0,293,ok,No unusual price behaviour detected.
2025-07-05,Green Chilli,Navsari,4250.0,-5.56,0.17,1,False,none,0.0,294,ok,No unusual price behaviour detected.
2025-07-06,Green Chilli,Navsari,4500.0,5.88,1.12,1,False,none,0.0,295,ok,No unusual price behaviour detected.
2025-07-07,Green Chilli,Navsari,5750.0,27.78,4.57,1,True,statistical_outlier,40.0,296,ok,Anomaly detected: price is far outside its recent normal range.
2025-07-08,Green Chilli,Navsari,6250.0,8.7,2.86,1,False,none,0.0,297,ok,No unusual price behaviour detected.
2025-07-09,Green Chilli,Navsari,6000.0,-4.0,1.43,1,False,none,0.0,298,ok,No unusual price behaviour detected.
2025-07-10,Green Chilli,Navsari,6250.0,4.17,1.33,1,False,none,0.0,299,ok,No unusual price behaviour detected.
2025-07-11,Green Chilli,Navsari,6000.0,-4.0,0.71,1,False,none,0.0,300,ok,No unusual price behaviour detected.
2025-07-12,Green Chilli,Navsari,5750.0,-4.17,0.21,1,False,none,0.0,301,ok,No unusual price behaviour detected.
2025-07-13,Green Chilli,Navsari,5500.0,-4.35,-0.47,1,False,none,0.0,302,ok,No unusual price behaviour detected.
2025-07-14,Green Chilli,Navsari,5500.0,0.0,-1.54,2,False,none,0.0,303,ok,No unusual price behaviour detected.
2025-07-15,Green Chilli,Navsari,6000.0,9.09,0.34,1,False,none,0.0,304,ok,No unusual price behaviour detected.
2025-07-16,Green Chilli,Navsari,6000.0,0.0,0.5,2,False,none,0.0,305,ok,No unusual price behaviour detected.
2025-07-17,Green Chilli,Navsari,5250.0,-12.5,-2.14,1,False,none,0.0,306,ok,No unusual price behaviour detected.
2025-07-18,Green Chilli,Navsari,5500.0,4.76,-0.71,1,False,none,0.0,307,ok,No unusual price behaviour detected.
2025-07-19,Green Chilli,Navsari,4250.0,-22.73,-4.91,1,True,statistical_outlier,40.0,308,ok,Anomaly detected: price is far outside its recent normal range.
2025-07-20,Green Chilli,Navsari,5250.0,23.53,-0.3,1,False,none,0.0,309,ok,No unusual price behaviour detected.
2025-07-21,Green Chilli,Navsari,4500.0,-14.29,-1.51,1,False,none,0.0,310,ok,No unusual price behaviour detected.
2025-07-22,Green Chilli,Navsari,5500.0,22.22,0.37,1,False,none,0.0,311,ok,No unusual price behaviour detected.
2025-07-23,Green Chilli,Navsari,5000.0,-9.09,-0.29,1,False,none,0.0,312,ok,No unusual price behaviour detected.
2025-07-24,Green Chilli,Navsari,5000.0,0.0,-0.07,2,False,none,0.0,313,ok,No unusual price behaviour detected.
2025-07-25,Green Chilli,Navsari,4500.0,-10.0,-1.04,1,False,none,0.0,314,ok,No unusual price behaviour detected.
2025-07-26,Green Chilli,Navsari,3750.0,-16.67,-2.44,1,False,none,0.0,315,ok,No unusual price behaviour detected.
2025-07-27,Green Chilli,Navsari,4000.0,6.67,-1.34,1,False,none,0.0,316,ok,No unusual price behaviour detected.
2025-07-28,Green Chilli,Navsari,3250.0,-18.75,-2.23,1,False,none,0.0,317,ok,No unusual price behaviour detected.
2025-07-29,Green Chilli,Navsari,4250.0,30.77,-0.22,1,False,none,0.0,318,ok,No unusual price behaviour detected.
2025-07-30,Green Chilli,Navsari,4000.0,-5.88,-0.39,1,False,none,0.0,319,ok,No unusual price behaviour detected.
2025-07-31,Green Chilli,Navsari,3750.0,-6.25,-0.64,1,False,none,0.0,320,ok,No unusual price behaviour detected.
2025-08-01,Green Chilli,Navsari,3750.0,0.0,-0.45,2,False,none,0.0,321,ok,No unusual price behaviour detected.
2025-08-02,Green Chilli,Navsari,4000.0,6.67,0.57,1,False,none,0.0,322,ok,No unusual price behaviour detected.
2025-08-03,Green Chilli,Navsari,3500.0,-12.5,-1.12,1,False,none,0.0,323,ok,No unusual price behaviour detected.
2025-08-04,Green Chilli,Navsari,4250.0,21.43,1.38,1,False,none,0.0,324,ok,No unusual price behaviour detected.
2025-08-05,Green Chilli,Navsari,4000.0,-5.88,0.26,1,False,none,0.0,325,ok,No unusual price behaviour detected.
2025-08-06,Green Chilli,Navsari,3500.0,-12.5,-1.61,1,False,none,0.0,326,ok,No unusual price behaviour detected.
2025-08-07,Green Chilli,Navsari,3750.0,7.14,-0.26,1,False,none,0.0,327,ok,No unusual price behaviour detected.
2025-08-08,Green Chilli,Navsari,3000.0,-20.0,-2.95,1,False,none,0.0,328,ok,No unusual price behaviour detected.
2025-08-09,Green Chilli,Navsari,3000.0,0.0,-1.7,2,False,none,0.0,329,ok,No unusual price behaviour detected.
2025-08-10,Green Chilli,Navsari,4500.0,50.0,1.97,1,False,none,0.0,330,ok,No unusual price behaviour detected.
2025-08-11,Green Chilli,Navsari,4500.0,0.0,1.34,2,False,none,0.0,331,ok,No unusual price behaviour detected.
2025-08-12,Green Chilli,Navsari,4750.0,5.56,1.59,1,False,none,0.0,332,ok,No unusual price behaviour detected.
2025-08-13,Green Chilli,Navsari,3750.0,-21.05,-0.15,1,False,none,0.0,333,ok,No unusual price behaviour detected.
2025-08-14,Green Chilli,Navsari,3250.0,-13.33,-0.89,1,False,none,0.0,334,ok,No unusual price behaviour detected.
2024-08-15,Green Chilli,Padra,4000.0,,,1,False,none,0.0,1,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-16,Green Chilli,Padra,5000.0,25.0,,1,False,none,0.0,2,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-17,Green Chilli,Padra,4250.0,-15.0,,1,False,none,0.0,3,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-20,Green Chilli,Padra,4500.0,5.88,0.16,1,False,none,0.0,4,insufficient_data,Insufficient historical data to reliably check for anomalies.
2024-08-21,Green Chilli,Padra,3000.0,-33.33,-3.37,1,False,none,0.0,5,ok,No unusual price behaviour detected.
2024-08-22,Green Chilli,Padra,2750.0,-8.33,-1.89,1,False,none,0.0,6,ok,No unusual price behaviour detected.
2024-08-23,Green Chilli,Padra,2750.0,0.0,-1.33,2,False,none,0.0,7,ok,No unusual price behaviour detected.
2024-08-24,Green Chilli,Padra,2750.0,0.0,-1.1,3,False,none,0.0,8,ok,No unusual price behaviour detected.
2024-08-27,Green Chilli,Padra,3250.0,18.18,-0.33,1,False,none,0.0,9,ok,No unusual price behaviour detected.
2024-08-28,Green Chilli,Padra,2500.0,-23.08,-1.1,1,False,none,0.0,10,ok,No unusual price behaviour detected.
2024-08-29,Green Chilli,Padra,3750.0,50.0,1.01,1,False,none,0.0,11,ok,No unusual price behaviour detected.
2024-08-30,Green Chilli,Padra,3000.0,-20.0,0.09,1,False,none,0.0,12,ok,No unusual price behaviour detected.
2024-08-31,Green Chilli,Padra,3250.0,8.33,0.68,1,False,none,0.0,13,ok,No unusual price behaviour detected.
2024-09-02,Green Chilli,Padra,3750.0,15.38,1.7,1,False,none,0.0,14,ok,No unusual price behaviour detected.
2024-09-03,Green Chilli,Padra,3000.0,-20.0,-0.38,1,False,none,0.0,15,ok,No unusual price behaviour detected.
2024-09-04,Green Chilli,Padra,3125.0,4.17,-0.2,1,False,none,0.0,16,ok,No unusual price behaviour detected.
2024-09-05,Green Chilli,Padra,3500.0,12.0,0.68,1,False,none,0.0,17,ok,No unusual price behaviour detected.
2024-09-06,Green Chilli,Padra,3400.0,-2.86,0.18,1,False,none,0.0,18,ok,No unusual price behaviour detected.
2024-09-07,Green Chilli,Padra,3250.0,-4.41,-0.14,1,False,none,0.0,19,ok,No unusual price behaviour detected.
2024-09-09,Green Chilli,Padra,2750.0,-15.38,-2.3,1,False,none,0.0,20,ok,No unusual price behaviour detected.
2024-09-10,Green Chilli,Padra,4500.0,63.64,3.75,1,True,price_spike,45.0,21,ok,Anomaly detected: price jumped 63.6% in a single day.
2024-09-11,Green Chilli,Padra,3750.0,-16.67,0.69,1,False,none,0.0,22,ok,No unusual price behaviour detected.
2024-09-12,Green Chilli,Padra,2750.0,-26.67,-1.3,1,False,none,0.0,23,ok,No unusual price behaviour detected.
2024-09-13,Green Chilli,Padra,3500.0,27.27,0.14,1,False,none,0.0,24,ok,No unusual price behaviour detected.
2024-09-14,Green Chilli,Padra,3125.0,-10.71,-0.48,1,False,none,0.0,25,ok,No unusual price behaviour detected.
2024-09-16,Green Chilli,Padra,3250.0,4.0,-0.2,1,False,none,0.0,26,ok,No unusual price behaviour detected.
2024-09-17,Green Chilli,Padra,2500.0,-23.08,-1.42,1,False,none,0.0,27,ok,No unusual price behaviour detected.
2024-09-19,Green Chilli,Padra,3250.0,30.0,-0.13,1,False,none,0.0,28,ok,No unusual price behaviour detected.
2024-09-21,Green Chilli,Padra,2750.0,-15.38,-0.97,1,False,none,0.0,29,ok,No unusual price behaviour detected.
2024-09-23,Green Chilli,Padra,1900.0,-30.91,-3.13,1,False,none,0.0,30,ok,No unusual price behaviour detected.
2024-09-24,Green Chilli,Padra,1750.0,-7.89,-2.07,1,False,none,0.0,31,ok,No unusual price behaviour detected.
2024-09-25,Green Chilli,Padra,2250.0,28.57,-0.63,1,False,none,0.0,32,ok,No unusual price behaviour detected.
2024-09-26,Green Chilli,Padra,1750.0,-22.22,-1.28,1,False,none,0.0,33,ok,No unusual price behaviour detected.
2024-09-27,Green Chilli,Padra,1625.0,-7.14,-1.21,1,False,none,0.0,34,ok,No unusual price behaviour detected.
2024-09-30,Green Chilli,Padra,3750.0,130.77,2.57,1,True,price_spike,45.0,35,ok,Anomaly detected: price jumped 130.8% in a single day.
2024-10-01,Green Chilli,Padra,1900.0,-49.33,-0.46,1,False,none,0.0,36,ok,No unusual price behaviour detected.
2024-10-02,Green Chilli,Padra,2250.0,18.42,0.16,1,False,none,0.0,37,ok,No unusual price behaviour detected.
2024-10-03,Green Chilli,Padra,3500.0,55.56,1.8,1,True,price_spike,45.0,38,ok,Anomaly detected: price jumped 55.6% in a single day.
2024-10-04,Green Chilli,Padra,2750.0,-21.43,0.37,1,False,none,0.0,39,ok,No unusual price behaviour detected.
2024-10-05,Green Chilli,Padra,4500.0,63.64,2.34,1,True,price_spike,45.0,40,ok,Anomaly detected: price jumped 63.6% in a single day.
2024-10-07,Green Chilli,Padra,3750.0,-16.67,0.81,1,False,none,0.0,41,ok,No unusual price behaviour detected.
2024-10-08,Green Chilli,Padra,5000.0,33.33,1.94,1,False,none,0.0,42,ok,No unusual price behaviour detected.
2024-10-09,Green Chilli,Padra,3250.0,-35.0,-0.11,1,False,none,0.0,43,ok,No unusual price behaviour detected.
2024-10-10,Green Chilli,Padra,3250.0,0.0,-0.34,2,False,none,0.0,44,ok,No unusual price behaviour detected.
2024-10-11,Green Chilli,Padra,2750.0,-15.38,-1.23,1,False,none,0.0,45,ok,No unusual price behaviour detected.
2024-10-12,Green Chilli,Padra,4500.0,63.64,1.03,1,True,price_spike,45.0,46,ok,Anomaly detected: price jumped 63.6% in a single day.
2024-10-14,Green Chilli,Padra,3000.0,-33.33,-1.04,1,False,none,0.0,47,ok,No unusual price behaviour detected.
2024-10-15,Green Chilli,Padra,3500.0,16.67,-0.17,1,False,none,0.0,48,ok,No unusual price behaviour detected.
2024-10-16,Green Chilli,Padra,3000.0,-14.29,-0.73,1,False,none,0.0,49,ok,No unusual price behaviour detected.
2024-10-18,Green Chilli,Padra,3500.0,16.67,0.31,1,False,none,0.0,50,ok,No unusual price behaviour detected.
2024-10-19,Green Chilli,Padra,5250.0,50.0,3.29,1,False,none,0.0,51,ok,No unusual price behaviour detected.
2024-10-21,Green Chilli,Padra,3500.0,-33.33,-0.16,1,False,none,0.0,52,ok,No unusual price behaviour detected.
2024-10-22,Green Chilli,Padra,3000.0,-14.29,-0.9,1,False,none,0.0,53,ok,No unusual price behaviour detected.
2024-10-23,Green Chilli,Padra,3500.0,16.67,-0.04,1,False,none,0.0,54,ok,No unusual price behaviour detected.
2024-10-24,Green Chilli,Padra,5500.0,57.14,2.48,1,True,price_spike,45.0,55,ok,Anomaly detected: price jumped 57.1% in a single day.
2024-10-25,Green Chilli,Padra,3250.0,-40.91,-0.62,1,False,none,0.0,56,ok,No unusual price behaviour detected.
2024-10-26,Green Chilli,Padra,4000.0,23.08,0.07,1,False,none,0.0,57,ok,No unusual price behaviour detected.
2024-10-28,Green Chilli,Padra,6000.0,50.0,2.02,1,False,none,0.0,58,ok,No unusual price behaviour detected.
2024-10-29,Green Chilli,Padra,3250.0,-45.83,-0.73,1,False,none,0.0,59,ok,No unusual price behaviour detected.
2024-11-12,Green Chilli,Padra,3250.0,0.0,-0.69,2,False,none,0.0,60,ok,No unusual price behaviour detected.
2024-11-13,Green Chilli,Padra,3500.0,7.69,-0.52,1,False,none,0.0,61,ok,No unusual price behaviour detected.
2024-11-18,Green Chilli,Padra,3250.0,-7.14,-0.74,1,False,none,0.0,62,ok,No unusual price behaviour detected.
2024-11-19,Green Chilli,Padra,3500.0,7.69,-0.28,1,False,none,0.0,63,ok,No unusual price behaviour detected.
2024-11-20,Green Chilli,Padra,2750.0,-21.43,-1.07,1,False,none,0.0,64,ok,No unusual price behaviour detected.
2024-11-21,Green Chilli,Padra,2250.0,-18.18,-1.3,1,False,none,0.0,65,ok,No unusual price behaviour detected.
2024-11-22,Green Chilli,Padra,3400.0,51.11,0.65,1,True,price_spike,45.0,66,ok,Anomaly detected: price jumped 51.1% in a single day.
2024-11-23,Green Chilli,Padra,3000.0,-11.76,-0.28,1,False,none,0.0,67,ok,No unusual price behaviour detected.
2024-11-25,Green Chilli,Padra,3500.0,16.67,0.88,1,False,none,0.0,68,ok,No unusual price behaviour detected.
2024-11-26,Green Chilli,Padra,3250.0,-7.14,0.34,1,False,none,0.0,69,ok,No unusual price behaviour detected.
2024-11-27,Green Chilli,Padra,2750.0,-15.38,-0.74,1,False,none,0.0,70,ok,No unusual price behaviour detected.
2024-11-28,Green Chilli,Padra,3250.0,18.18,0.6,1,False,none,0.0,71,ok,No unusual price behaviour detected.
2024-11-29,Green Chilli,Padra,2650.0,-18.46,-0.94,1,False,none,0.0,72,ok,No unusual price behaviour detected.
2024-11-30,Green Chilli,Padra,2500.0,-5.66,-1.9,1,False,none,0.0,73,ok,No unusual price behaviour detected.
2024-12-02,Green Chilli,Padra,4000.0,60.0,2.76,1,True,price_spike,45.0,74,ok,Anomaly detected: price jumped 60.0% in a single day.
2024-12-17,Green Chilli,Padra,3750.0,-6.25,1.17,1,False,none,0.0,75,ok,No unusual price behaviour detected.
2024-12-18,Green Chilli,Padra,5250.0,40.0,3.67,1,False,none,0.0,76,ok,No unusual price behaviour detected.
2024-12-19,Green Chilli,Padra,4125.0,-21.43,0.69,1,False,none,0.0,77,ok,No unusual price behaviour detected.
2024-12-20,Green Chilli,Padra,4500.0,9.09,0.9,1,False,none,0.0,78,ok,No unusual price behaviour detected.
2024-12-21,Green Chilli,Padra,4500.0,0.0,0.69,2,False,none,0.0,79,ok,No unusual price behaviour detected.
2024-12-23,Green Chilli,Padra,3250.0,-27.78,-0.99,1,False,none,0.0,80,ok,No unusual price behaviour detected.
2024-12-24,Green Chilli,Padra,3150.0,-3.08,-1.64,1,False,none,0.0,81,ok,No unusual price behaviour detected.
2024-12-26,Green Chilli,Padra,3250.0,3.17,-1.1,1,False,none,0.0,82,ok,No unusual price behaviour detected.
2024-12-27,Green Chilli,Padra,3500.0,7.69,-0.62,1,False,none,0.0,83,ok,No unusual price behaviour detected.
2024-12-28,Green Chilli,Padra,3250.0,-7.14,-0.83,1,False,none,0.0,84,ok,No unusual price behaviour detected.
2024-12-30,Green Chilli,Padra,3500.0,7.69,-0.21,1,False,none,0.0,85,ok,No unusual price behaviour detected.
2024-12-31,Green Chilli,Padra,3750.0,7.14,0.57,1,False,none,0.0,86,ok,No unusual price behaviour detected.
2025-01-03,Green Chilli,Padra,4250.0,13.33,4.11,1,True,statistical_outlier,40.0,87,ok,Anomaly detected: price is far outside its recent normal range.
2025-01-04,Green Chilli,Padra,4500.0,5.88,2.57,1,False,none,0.0,88,ok,No unusual price behaviour detected.
2025-01-06,Green Chilli,Padra,3400.0,-24.44,-0.64,1,False,none,0.0,89,ok,No unusual price behaviour detected.
