date,commodity,market,modal_price,risk_score,risk_level,volatility_score,trend_score,data_sufficiency,observation_count,risk_status,explanation
2025-01-28,Cotton,Dhansura,7000.0,28.67,Low,21.17,54.69,100.0,64,ok,Low Risk because low price volatility and prices are relatively stable.
2025-01-29,Cotton,Dhansura,7050.0,25.24,Low,19.05,47.62,100.0,65,ok,Low Risk because low price volatility and prices are relatively stable.
2025-01-31,Cotton,Dhansura,6800.0,35.93,Medium,29.99,64.08,100.0,66,ok,Medium Risk because low price volatility and prices are relatively stable.
2025-02-03,Cotton,Dhansura,7100.0,39.4,Medium,48.66,50.0,100.0,67,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-04,Cotton,Dhansura,7000.0,42.14,Medium,49.31,56.99,100.0,68,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-05,Cotton,Dhansura,6900.0,43.3,Medium,50.03,59.39,100.0,69,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-06,Cotton,Dhansura,7000.0,42.51,Medium,51.93,54.69,100.0,70,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-07,Cotton,Dhansura,7000.0,40.35,Medium,50.77,50.0,100.0,71,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-10,Cotton,Dhansura,6900.0,43.12,Medium,51.42,57.09,100.0,72,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-12,Cotton,Dhansura,6800.0,37.53,Medium,44.52,50.0,100.0,73,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-14,Cotton,Dhansura,6700.0,34.29,Medium,22.7,68.78,100.0,74,ok,Medium Risk because low price volatility and prices are trending downward.
2025-02-17,Cotton,Dhansura,6900.0,35.22,Medium,35.68,54.76,100.0,75,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-18,Cotton,Dhansura,6900.0,32.79,Low,33.97,50.0,100.0,76,ok,Low Risk because moderate price volatility and prices are relatively stable.
2025-02-20,Cotton,Dhansura,7100.0,33.56,Medium,39.39,45.24,100.0,77,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-21,Cotton,Dhansura,7000.0,36.09,Medium,41.31,50.0,100.0,78,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-24,Cotton,Dhansura,6900.0,36.09,Medium,41.31,50.0,100.0,79,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-02-25,Cotton,Dhansura,6900.0,33.46,Medium,39.28,45.1,100.0,80,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-03-05,Cotton,Dhansura,6700.0,37.54,Medium,44.52,50.0,100.0,81,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-03-07,Cotton,Dhansura,6660.0,37.78,Medium,36.06,61.59,100.0,82,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-03-10,Cotton,Dhansura,6500.0,41.53,Medium,38.37,69.32,100.0,83,ok,Medium Risk because moderate price volatility and prices are trending downward.
2024-08-21,Cotton,Dhari,6690.0,,,,,5.0,1,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-22,Cotton,Dhari,6175.0,,,,,10.0,2,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-02,Cotton,Dhari,5555.0,,,33.13,,15.0,3,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-04,Cotton,Dhari,6095.0,,,100.0,,20.0,4,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-05,Cotton,Dhari,5700.0,,,100.0,,25.0,5,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-06,Cotton,Dhari,5500.0,,,100.0,,30.0,6,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-07,Cotton,Dhari,5760.0,,,100.0,,35.0,7,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-09,Cotton,Dhari,5235.0,92.0,High,100.0,100.0,40.0,8,ok,High Risk because high price volatility and prices are trending downward.
2024-09-10,Cotton,Dhari,5565.0,85.02,High,100.0,82.93,45.0,9,ok,High Risk because high price volatility and prices are trending downward.
2024-09-11,Cotton,Dhari,6322.0,56.39,Medium,100.0,3.98,50.0,10,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-12,Cotton,Dhari,6850.0,57.05,Medium,100.0,8.71,55.0,11,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-13,Cotton,Dhari,6425.0,55.66,Medium,100.0,7.6,60.0,12,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-14,Cotton,Dhari,6590.0,52.0,Medium,100.0,0.0,65.0,13,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-17,Cotton,Dhari,6730.0,51.0,Medium,100.0,0.0,70.0,14,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-18,Cotton,Dhari,7110.0,50.0,Medium,100.0,0.0,75.0,15,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-19,Cotton,Dhari,7515.0,49.0,Medium,100.0,0.0,80.0,16,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-20,Cotton,Dhari,7405.0,47.38,Medium,98.62,0.0,85.0,17,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-21,Cotton,Dhari,7000.0,61.16,Medium,98.25,42.7,90.0,18,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-23,Cotton,Dhari,6860.0,48.12,Medium,83.38,27.43,95.0,19,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-24,Cotton,Dhari,6610.0,57.07,Medium,88.72,48.99,100.0,20,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-25,Cotton,Dhari,6790.0,56.84,Medium,89.73,47.03,100.0,21,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-26,Cotton,Dhari,6655.0,59.39,Medium,76.49,71.33,100.0,22,ok,Medium Risk because high price volatility and prices are trending downward.
2024-09-27,Cotton,Dhari,6755.0,54.67,Medium,56.39,83.71,100.0,23,ok,Medium Risk because moderate price volatility and prices are trending downward.
2024-09-28,Cotton,Dhari,7135.0,56.8,Medium,77.87,62.15,100.0,24,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-30,Cotton,Dhari,6530.0,67.04,High,92.68,72.38,100.0,25,ok,High Risk because high price volatility and prices are trending downward.
2024-10-01,Cotton,Dhari,6740.0,63.11,Medium,96.83,55.83,100.0,26,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-03,Cotton,Dhari,6025.0,72.83,High,100.0,79.5,100.0,27,ok,High Risk because high price volatility and prices are trending downward.
2024-10-04,Cotton,Dhari,6475.0,67.91,High,100.0,65.46,100.0,28,ok,High Risk because high price volatility and prices are relatively stable.
2024-10-05,Cotton,Dhari,6320.0,68.37,High,100.0,66.78,100.0,29,ok,High Risk because high price volatility and prices are trending downward.
2024-10-07,Cotton,Dhari,6740.0,62.76,Medium,100.0,50.74,100.0,30,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-09,Cotton,Dhari,6824.0,67.59,High,100.0,64.53,100.0,31,ok,High Risk because high price volatility and prices are relatively stable.
2024-10-10,Cotton,Dhari,6395.0,64.91,Medium,100.0,56.89,100.0,32,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-11,Cotton,Dhari,6735.0,62.59,Medium,100.0,50.25,100.0,33,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-14,Cotton,Dhari,6750.0,48.46,Medium,100.0,9.89,100.0,34,ok,Medium Risk because high price volatility and prices are trending upward.
2024-10-15,Cotton,Dhari,7115.0,48.47,Medium,94.44,17.05,100.0,35,ok,Medium Risk because high price volatility and prices are trending upward.
2024-10-16,Cotton,Dhari,6530.0,58.62,Medium,100.0,38.92,100.0,36,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-17,Cotton,Dhari,6815.0,61.2,Medium,100.0,46.29,100.0,37,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-18,Cotton,Dhari,6515.0,67.78,High,100.0,65.09,100.0,38,ok,High Risk because high price volatility and prices are relatively stable.
2024-10-19,Cotton,Dhari,6580.0,59.12,Medium,100.0,40.36,100.0,39,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-21,Cotton,Dhari,6265.0,70.64,High,100.0,73.26,100.0,40,ok,High Risk because high price volatility and prices are trending downward.
2024-10-22,Cotton,Dhari,5660.0,80.0,High,100.0,100.0,100.0,41,ok,High Risk because high price volatility and prices are trending downward.
2024-10-23,Cotton,Dhari,6220.0,77.18,High,100.0,91.93,100.0,42,ok,High Risk because high price volatility and prices are trending downward.
2024-10-24,Cotton,Dhari,6035.0,71.34,High,100.0,75.27,100.0,43,ok,High Risk because high price volatility and prices are trending downward.
2024-10-25,Cotton,Dhari,6000.0,76.45,High,100.0,89.86,100.0,44,ok,High Risk because high price volatility and prices are trending downward.
2024-10-26,Cotton,Dhari,6725.0,58.74,Medium,100.0,39.26,100.0,45,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-11-06,Cotton,Dhari,6990.0,55.23,Medium,100.0,29.23,100.0,46,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-07,Cotton,Dhari,6980.0,49.19,Medium,100.0,11.96,100.0,47,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-08,Cotton,Dhari,7175.0,45.0,Medium,100.0,0.0,100.0,48,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-09,Cotton,Dhari,7625.0,45.0,Medium,100.0,0.0,100.0,49,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-11,Cotton,Dhari,7380.0,45.0,Medium,100.0,0.0,100.0,50,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-12,Cotton,Dhari,7435.0,44.61,Medium,99.13,0.0,100.0,51,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-13,Cotton,Dhari,7475.0,32.18,Low,61.53,12.83,100.0,52,ok,Low Risk because moderate price volatility and prices are trending upward.
2024-11-14,Cotton,Dhari,7605.0,33.34,Medium,58.0,20.67,100.0,53,ok,Medium Risk because moderate price volatility and prices are trending upward.
2024-11-15,Cotton,Dhari,7455.0,37.64,Medium,62.41,27.32,100.0,54,ok,Medium Risk because moderate price volatility and prices are trending upward.
2024-11-18,Cotton,Dhari,7475.0,39.81,Medium,60.42,36.06,100.0,55,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-19,Cotton,Dhari,7460.0,35.43,Medium,34.22,57.21,100.0,56,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-20,Cotton,Dhari,7300.0,31.66,Low,28.66,53.61,100.0,57,ok,Low Risk because low price volatility and prices are relatively stable.
2024-11-21,Cotton,Dhari,7125.0,36.68,Medium,31.81,63.9,100.0,58,ok,Medium Risk because low price volatility and prices are relatively stable.
2024-11-23,Cotton,Dhari,7450.0,40.59,Medium,50.45,51.11,100.0,59,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-25,Cotton,Dhari,7404.0,42.21,Medium,48.06,58.81,100.0,60,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-26,Cotton,Dhari,7380.0,39.34,Medium,45.93,53.35,100.0,61,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-27,Cotton,Dhari,7445.0,38.9,Medium,46.51,51.34,100.0,62,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-28,Cotton,Dhari,7435.0,38.81,Medium,46.5,51.12,100.0,63,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-29,Cotton,Dhari,7085.0,46.64,Medium,57.11,59.82,100.0,64,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-11-30,Cotton,Dhari,7425.0,42.08,Medium,65.54,35.96,100.0,65,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-02,Cotton,Dhari,7450.0,42.58,Medium,55.72,50.0,100.0,66,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-03,Cotton,Dhari,6905.0,60.94,Medium,79.06,72.47,100.0,67,ok,Medium Risk because high price volatility and prices are trending downward.
2024-12-04,Cotton,Dhari,7310.0,61.14,Medium,94.52,53.16,100.0,68,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-05,Cotton,Dhari,7195.0,64.05,Medium,94.74,61.19,100.0,69,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-06,Cotton,Dhari,7185.0,64.06,Medium,94.74,61.21,100.0,70,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-09,Cotton,Dhari,7250.0,53.87,Medium,86.87,42.24,100.0,71,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-10,Cotton,Dhari,7070.0,58.84,Medium,79.47,65.94,100.0,72,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-11,Cotton,Dhari,7022.0,59.76,Medium,79.02,69.15,100.0,73,ok,Medium Risk because high price volatility and prices are trending downward.
2024-12-12,Cotton,Dhari,7005.0,40.18,Medium,54.16,45.17,100.0,74,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-13,Cotton,Dhari,7210.0,34.82,Medium,34.95,54.56,100.0,75,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-14,Cotton,Dhari,7070.0,35.74,Medium,36.02,55.79,100.0,76,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-16,Cotton,Dhari,6980.0,37.4,Medium,36.83,59.51,100.0,77,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-17,Cotton,Dhari,6865.0,39.83,Medium,35.85,67.7,100.0,78,ok,Medium Risk because moderate price volatility and prices are trending downward.
2024-12-18,Cotton,Dhari,6935.0,35.21,Medium,34.4,56.36,100.0,79,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-19,Cotton,Dhari,6835.0,36.57,Medium,35.48,58.88,100.0,80,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-20,Cotton,Dhari,6760.0,37.72,Medium,35.86,61.66,100.0,81,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-21,Cotton,Dhari,7040.0,39.99,Medium,43.87,57.86,100.0,82,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-23,Cotton,Dhari,6940.0,38.88,Medium,42.75,56.13,100.0,83,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-24,Cotton,Dhari,6970.0,36.55,Medium,41.95,50.48,100.0,84,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-25,Cotton,Dhari,6905.0,35.0,Medium,40.4,48.06,100.0,85,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-26,Cotton,Dhari,6835.0,37.29,Medium,40.24,54.81,100.0,86,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-27,Cotton,Dhari,6855.0,34.6,Medium,38.75,49.02,100.0,87,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-12-28,Cotton,Dhari,6870.0,32.43,Low,37.39,44.58,100.0,88,ok,Low Risk because moderate price volatility and prices are relatively stable.
2024-12-30,Cotton,Dhari,6885.0,27.03,Low,15.47,57.34,100.0,89,ok,Low Risk because low price volatility and prices are relatively stable.
2024-12-31,Cotton,Dhari,6800.0,26.43,Low,14.62,56.72,100.0,90,ok,Low Risk because low price volatility and prices are relatively stable.
2025-01-02,Cotton,Dhari,7015.0,30.26,Low,30.03,47.85,100.0,91,ok,Low Risk because low price volatility and prices are relatively stable.
2025-01-03,Cotton,Dhari,7080.0,27.61,Low,29.03,41.55,100.0,92,ok,Low Risk because low price volatility and prices are relatively stable.
2025-01-04,Cotton,Dhari,6230.0,72.31,High,98.85,79.5,100.0,93,ok,High Risk because high price volatility and prices are trending downward.
2025-01-06,Cotton,Dhari,6930.0,61.22,Medium,100.0,46.35,100.0,94,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-07,Cotton,Dhari,6892.0,62.13,Medium,100.0,48.93,100.0,95,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-08,Cotton,Dhari,7010.0,60.38,Medium,100.0,43.95,100.0,96,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-09,Cotton,Dhari,6740.0,63.53,Medium,100.0,52.94,100.0,97,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-10,Cotton,Dhari,6930.0,63.91,Medium,100.0,54.04,100.0,98,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-11,Cotton,Dhari,6710.0,68.6,High,100.0,67.42,100.0,99,ok,High Risk because high price volatility and prices are trending downward.
2025-01-13,Cotton,Dhari,6640.0,54.82,Medium,100.0,28.06,100.0,100,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-15,Cotton,Dhari,6850.0,44.05,Medium,56.01,53.85,100.0,101,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-01-17,Cotton,Dhari,6920.0,42.45,Medium,56.49,48.65,100.0,102,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-01-18,Cotton,Dhari,7250.0,43.3,Medium,66.22,38.59,100.0,103,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-20,Cotton,Dhari,7175.0,35.4,Medium,56.51,28.49,100.0,104,ok,Medium Risk because moderate price volatility and prices are trending upward.
2025-01-21,Cotton,Dhari,7225.0,36.84,Medium,54.0,35.81,100.0,105,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-01-22,Cotton,Dhari,7125.0,31.35,Low,46.82,29.38,100.0,106,ok,Low Risk because moderate price volatility and prices are trending upward.
2025-01-23,Cotton,Dhari,7140.0,28.63,Low,44.27,24.9,100.0,107,ok,Low Risk because moderate price volatility and prices are trending upward.
2025-01-24,Cotton,Dhari,7150.0,30.59,Low,40.44,35.4,100.0,108,ok,Low Risk because moderate price volatility and prices are relatively stable.
2025-01-25,Cotton,Dhari,7000.0,36.42,Medium,45.05,46.15,100.0,109,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2025-01-27,Cotton,Dhari,6565.0,49.68,Medium,47.02,81.49,100.0,110,ok,Medium Risk because moderate price volatility and prices are trending downward.
2025-01-28,Cotton,Dhari,6962.5,54.06,Medium,73.57,59.87,100.0,111,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-29,Cotton,Dhari,7037.5,53.82,Medium,73.99,58.65,100.0,112,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-30,Cotton,Dhari,6515.0,68.78,High,91.76,78.54,100.0,113,ok,High Risk because high price volatility and prices are trending downward.
2025-01-31,Cotton,Dhari,6845.0,67.32,High,100.0,63.77,100.0,114,ok,High Risk because high price volatility and prices are relatively stable.
2025-02-01,Cotton,Dhari,6520.0,72.78,High,100.0,79.37,100.0,115,ok,High Risk because high price volatility and prices are trending downward.
2025-02-03,Cotton,Dhari,7067.5,61.38,Medium,100.0,46.79,100.0,116,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-04,Cotton,Dhari,6655.0,60.9,Medium,100.0,45.43,100.0,117,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-05,Cotton,Dhari,6175.0,75.7,High,100.0,87.7,100.0,118,ok,High Risk because high price volatility and prices are trending downward.
2025-02-06,Cotton,Dhari,6460.0,72.07,High,100.0,77.35,100.0,119,ok,High Risk because high price volatility and prices are trending downward.
2025-02-07,Cotton,Dhari,6690.0,59.37,Medium,100.0,41.05,100.0,120,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-08,Cotton,Dhari,6885.0,61.82,Medium,100.0,48.05,100.0,121,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-10,Cotton,Dhari,6847.5,56.64,Medium,100.0,33.26,100.0,122,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-11,Cotton,Dhari,6385.0,73.77,High,100.0,82.19,100.0,123,ok,High Risk because high price volatility and prices are trending downward.
2025-02-12,Cotton,Dhari,6865.0,58.82,Medium,100.0,39.48,100.0,124,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-13,Cotton,Dhari,7100.0,41.2,Medium,91.51,0.07,100.0,125,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-14,Cotton,Dhari,6825.0,55.11,Medium,98.24,31.17,100.0,126,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-15,Cotton,Dhari,6635.0,62.76,Medium,98.45,52.74,100.0,127,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-17,Cotton,Dhari,6875.0,62.66,Medium,99.98,50.48,100.0,128,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-18,Cotton,Dhari,6690.0,65.18,Medium,100.0,57.67,100.0,129,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-19,Cotton,Dhari,6670.0,50.47,Medium,84.83,35.12,100.0,130,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-20,Cotton,Dhari,6385.0,55.59,Medium,66.52,73.31,100.0,131,ok,Medium Risk because high price volatility and prices are trending downward.
2025-02-21,Cotton,Dhari,6580.0,55.26,Medium,64.93,74.41,100.0,132,ok,Medium Risk because moderate price volatility and prices are trending downward.
2025-02-22,Cotton,Dhari,6915.0,49.08,Medium,73.6,45.6,100.0,133,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-24,Cotton,Dhari,6880.0,44.35,Medium,69.23,37.69,100.0,134,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-25,Cotton,Dhari,7082.5,44.32,Medium,67.42,39.94,100.0,135,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-27,Cotton,Dhari,6867.5,45.25,Medium,68.54,41.16,100.0,136,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-28,Cotton,Dhari,6500.0,57.15,Medium,81.51,58.5,100.0,137,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-01,Cotton,Dhari,6770.0,46.0,Medium,78.96,29.9,100.0,138,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-03,Cotton,Dhari,6010.0,72.61,High,100.0,78.88,100.0,139,ok,High Risk because high price volatility and prices are trending downward.
2025-03-04,Cotton,Dhari,6555.0,68.57,High,100.0,67.35,100.0,140,ok,High Risk because high price volatility and prices are trending downward.
2025-03-05,Cotton,Dhari,6415.0,70.39,High,100.0,72.53,100.0,141,ok,High Risk because high price volatility and prices are trending downward.
2025-03-06,Cotton,Dhari,6635.0,69.87,High,100.0,71.06,100.0,142,ok,High Risk because high price volatility and prices are trending downward.
2025-03-07,Cotton,Dhari,6955.0,61.01,Medium,100.0,45.75,100.0,143,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-08,Cotton,Dhari,6520.0,62.14,Medium,100.0,48.97,100.0,144,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-10,Cotton,Dhari,6525.0,66.72,High,100.0,62.06,100.0,145,ok,High Risk because high price volatility and prices are relatively stable.
2025-03-11,Cotton,Dhari,6765.0,47.84,Medium,100.0,8.13,100.0,146,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-12,Cotton,Dhari,6440.0,58.97,Medium,87.6,55.85,100.0,147,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-15,Cotton,Dhari,6515.0,54.47,Medium,86.21,44.8,100.0,148,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-17,Cotton,Dhari,5845.0,76.39,High,100.0,89.69,100.0,149,ok,High Risk because high price volatility and prices are trending downward.
2025-03-18,Cotton,Dhari,6670.0,67.28,High,100.0,63.66,100.0,150,ok,High Risk because high price volatility and prices are relatively stable.
2025-03-19,Cotton,Dhari,6720.0,58.92,Medium,100.0,39.78,100.0,151,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-20,Cotton,Dhari,6747.5,58.52,Medium,100.0,38.63,100.0,152,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-21,Cotton,Dhari,6685.0,63.88,Medium,100.0,53.94,100.0,153,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-22,Cotton,Dhari,6090.0,68.84,High,100.0,68.12,100.0,154,ok,High Risk because high price volatility and prices are trending downward.
2025-03-24,Cotton,Dhari,6605.0,60.89,Medium,100.0,45.4,100.0,155,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-25,Cotton,Dhari,6692.5,45.58,Medium,100.0,1.67,100.0,156,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-01,Cotton,Dhari,6580.0,64.07,Medium,100.0,54.5,100.0,157,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-04-02,Cotton,Dhari,6350.0,68.92,High,100.0,68.35,100.0,158,ok,High Risk because high price volatility and prices are trending downward.
2025-04-04,Cotton,Dhari,6325.0,69.81,High,100.0,70.87,100.0,159,ok,High Risk because high price volatility and prices are trending downward.
2025-04-07,Cotton,Dhari,6330.0,68.7,High,100.0,67.7,100.0,160,ok,High Risk because high price volatility and prices are trending downward.
2025-04-09,Cotton,Dhari,6785.0,44.66,Medium,89.93,11.96,100.0,161,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-11,Cotton,Dhari,6812.5,43.94,Medium,66.89,39.53,100.0,162,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-04-16,Cotton,Dhari,6085.0,73.09,High,100.0,80.26,100.0,163,ok,High Risk because high price volatility and prices are trending downward.
2025-04-19,Cotton,Dhari,6832.5,58.02,Medium,100.0,37.21,100.0,164,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-04-23,Cotton,Dhari,6937.5,51.71,Medium,100.0,19.16,100.0,165,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-26,Cotton,Dhari,6740.0,54.85,Medium,100.0,28.13,100.0,166,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-30,Cotton,Dhari,6917.5,51.67,Medium,100.0,19.06,100.0,167,ok,Medium Risk because high price volatility and prices are trending upward.
2025-05-03,Cotton,Dhari,7177.5,55.75,Medium,100.0,30.72,100.0,168,ok,Medium Risk because high price volatility and prices are trending upward.
2025-05-07,Cotton,Dhari,6755.0,63.48,Medium,100.0,52.81,100.0,169,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-05-10,Cotton,Dhari,6777.5,49.22,Medium,100.0,12.07,100.0,170,ok,Medium Risk because high price volatility and prices are trending upward.
2025-05-14,Cotton,Dhari,6240.0,67.72,High,89.11,78.91,100.0,171,ok,High Risk because high price volatility and prices are trending downward.
2025-05-17,Cotton,Dhari,6920.0,62.79,Medium,100.0,50.84,100.0,172,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-05-21,Cotton,Dhari,6975.0,58.43,Medium,100.0,38.38,100.0,173,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-05-28,Cotton,Dhari,6910.0,62.63,Medium,100.0,50.36,100.0,174,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-06-04,Cotton,Dhari,6395.0,75.22,High,100.0,86.34,100.0,175,ok,High Risk because high price volatility and prices are trending downward.
2025-06-11,Cotton,Dhari,7325.0,52.66,Medium,100.0,21.87,100.0,176,ok,Medium Risk because high price volatility and prices are trending upward.
2025-06-14,Cotton,Dhari,6050.0,75.02,High,100.0,85.78,100.0,177,ok,High Risk because high price volatility and prices are trending downward.
2025-07-16,Cotton,Dhari,7000.0,48.29,Medium,100.0,9.4,100.0,178,ok,Medium Risk because high price volatility and prices are trending upward.
2025-07-23,Cotton,Dhari,7250.0,56.94,Medium,100.0,34.1,100.0,179,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-08-02,Cotton,Dhari,6925.0,63.34,Medium,100.0,52.39,100.0,180,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-08-11,Cotton,Dhari,10055.0,45.0,Medium,100.0,0.0,100.0,181,ok,Medium Risk because high price volatility and prices are trending upward.
